11/18/87,2285.199951
11/19/87,2257.600098
11/20/87,2214.699951
11/23/87,2141.699951
11/24/87,2134.800049
11/25/87,2184.399902
11/26/87,2179.600098
11/27/87,2194
11/30/87,2138.399902
12/1/87,2108.600098
12/2/87,2100.800049
12/3/87,2057.399902
12/4/87,1994.199951
12/7/87,1894.900024
12/8/87,1986.099976
12/9/87,1985
12/10/87,2027.699951
12/11/87,1989.599976
12/14/87,2040.599976
12/15/87,2080.600098
12/16/87,2145.699951
12/17/87,2142.199951
12/18/87,2180.5
12/21/87,2278.100098
12/22/87,2276.399902
12/23/87,2325.600098
12/24/87,2379.100098
12/28/87,2286.800049
12/29/87,2301.300049
12/30/87,2292
12/31/87,2302.800049
1/4/88,2286.300049
1/5/88,2403.199951
1/6/88,2463
1/7/88,2452.5
1/8/88,2460.699951
1/11/88,2400.800049
1/12/88,2442.399902
1/13/88,2383.800049
1/14/88,2411.5
1/15/88,2429.800049
1/18/88,2512.199951
1/19/88,2488.199951
1/20/88,2484.300049
1/21/88,2412.300049
1/22/88,2422.399902
1/25/88,2407.300049
1/26/88,2426.100098
1/27/88,2412.600098
1/28/88,2412.699951
1/29/88,2409.699951
2/1/88,2358.300049
2/2/88,2298.5
2/3/88,2354.5
2/4/88,2295.300049
2/5/88,2292.600098
2/8/88,2223.600098
2/9/88,2223
2/10/88,2233.5
2/11/88,2256.5
2/12/88,2287.199951
2/15/88,2301.800049
2/16/88,2328
2/22/88,2347.199951
2/23/88,2329.399902
2/24/88,2336
2/25/88,2355.899902
2/26/88,2383.899902
2/29/88,2418.100098
3/1/88,2454.699951
3/2/88,2462.100098
3/3/88,2468.5
3/4/88,2472.399902
3/7/88,2470.399902
3/8/88,2493.300049
3/9/88,2551.800049
3/10/88,2591.300049
3/11/88,2595.5
3/14/88,2584.699951
3/15/88,2578.899902
3/16/88,2555
3/17/88,2581.300049
3/18/88,2607.600098
3/21/88,2602.800049
3/22/88,2594.800049
3/23/88,2561.899902
3/24/88,2546.399902
3/25/88,2501.399902
3/28/88,2466.800049
3/29/88,2521.600098
3/30/88,2528.899902
3/31/88,2544
4/6/88,2556.600098
4/7/88,2623.100098
4/8/88,2619.899902
4/11/88,2651
4/12/88,2635.899902
4/13/88,2671.199951
4/14/88,2684.100098
4/15/88,2599
4/18/88,2552
4/19/88,2593.899902
4/20/88,2578.399902
4/21/88,2552.699951
4/22/88,2591.399902
4/25/88,2623.800049
4/26/88,2586
4/27/88,2592
4/28/88,2588.100098
4/29/88,2602.899902
5/2/88,2589.899902
5/3/88,2602.600098
5/4/88,2641.100098
5/5/88,2577.899902
5/6/88,2571.699951
5/9/88,2584
5/10/88,2563
5/11/88,2534.399902
5/12/88,2508.899902
5/13/88,2532.600098
5/16/88,2538
5/17/88,2533.600098
5/18/88,2533.300049
5/19/88,2506.800049
5/20/88,2491.199951
5/23/88,2490.199951
5/24/88,2516.199951
5/25/88,2528
5/26/88,2520.5
5/27/88,2513.699951
5/30/88,2488.899902
5/31/88,2496.699951
6/1/88,2516.199951
6/2/88,2546.800049
6/3/88,2568.300049
6/6/88,2590.399902
6/7/88,2587
6/8/88,2609
6/9/88,2640.800049
6/10/88,2647.399902
6/14/88,2672.699951
6/15/88,2699.600098
6/16/88,2693.5
6/17/88,2718
6/20/88,2719
6/21/88,2683.600098
6/22/88,2703.699951
6/23/88,2712.199951
6/24/88,2707.600098
6/27/88,2689.699951
6/28/88,2661.5
6/29/88,2648.199951
6/30/88,2671.5
7/1/88,2684.600098
7/4/88,2687.600098
7/5/88,2681.899902
7/6/88,2737.5
7/7/88,2759.600098
7/8/88,2752.899902
7/11/88,2759.600098
7/12/88,2772.5
7/13/88,2744.899902
7/14/88,2753
7/15/88,2740.699951
7/18/88,2711.399902
7/19/88,2677.800049
7/20/88,2697.5
7/21/88,2687.399902
7/22/88,2661.800049
7/25/88,2647.399902
7/26/88,2655.600098
7/27/88,2665.199951
7/28/88,2663.5
7/29/88,2678.899902
8/1/88,2703.399902
8/2/88,2701.100098
8/3/88,2692.600098
8/4/88,2677.399902
8/5/88,2671.199951
8/8/88,2659.100098
8/9/88,2634
8/10/88,2579.399902
8/11/88,2595.300049
8/12/88,2600.899902
8/15/88,2600.600098
8/16/88,2589.399902
8/17/88,2594.699951
8/18/88,2571.399902
8/19/88,2579.800049
8/22/88,2564.100098
8/23/88,2532.100098
8/24/88,2520.300049
8/25/88,2520.899902
8/26/88,2464.800049
8/30/88,2439.600098
8/31/88,2443.800049
9/1/88,2433.300049
9/2/88,2449.899902
9/5/88,2508.199951
9/6/88,2502.100098
9/7/88,2525.100098
9/8/88,2508.5
9/9/88,2496.600098
9/12/88,2468.899902
9/13/88,2473.600098
9/14/88,2481.600098
9/15/88,2474.100098
9/16/88,2458.800049
9/19/88,2447.600098
9/20/88,2423.199951
9/21/88,2432
9/22/88,2455.800049
9/23/88,2454.399902
9/27/88,2466.300049
9/28/88,2449.800049
9/29/88,2439.399902
9/30/88,2441
10/3/88,2429.100098
10/4/88,2415.800049
10/5/88,2417.399902
10/6/88,2427
10/7/88,2478.899902
10/10/88,2566.399902
10/11/88,2571.600098
10/12/88,2551.899902
10/13/88,2561.800049
10/14/88,2593
10/17/88,2593.600098
10/18/88,2590.399902
10/20/88,2584
10/21/88,2581.699951
10/24/88,2562.5
10/25/88,2584.5
10/26/88,2610.600098
10/27/88,2617.300049
10/28/88,2614.5
10/31/88,2627.399902
11/1/88,2615.399902
11/2/88,2607.800049
11/3/88,2584.5
11/4/88,2584.5
11/7/88,2567
11/8/88,2587
11/9/88,2583
11/10/88,2577
11/11/88,2583.699951
11/14/88,2538
11/15/88,2568.600098
11/16/88,2566.899902
11/17/88,2568.800049
11/18/88,2581.199951
11/21/88,2581.899902
11/22/88,2598.800049
11/23/88,2633.699951
11/24/88,2666
11/25/88,2656.100098
11/28/88,2625.100098
11/29/88,2632.699951
11/30/88,2659.300049
12/1/88,2668
12/2/88,2667.300049
12/5/88,2671.199951
12/6/88,2676.600098
12/7/88,2690.300049
12/8/88,2680.199951
12/9/88,2671.399902
12/12/88,2665.899902
12/13/88,2651.899902
12/14/88,2642.100098
12/15/88,2627.199951
12/16/88,2629.100098
12/19/88,2611.800049
12/20/88,2608
12/21/88,2633.100098
12/22/88,2642.699951
12/23/88,2656.600098
12/28/88,2696.399902
12/29/88,2692.399902
12/30/88,2687.399902
1/3/89,2706.699951
1/4/89,2736.800049
1/5/89,2758.5
1/6/89,2766.699951
1/9/89,2792.300049
1/10/89,2832.399902
1/11/89,2872.5
1/12/89,2879.300049
1/13/89,2844
1/16/89,2856.699951
1/17/89,2896.699951
1/18/89,2913.100098
1/19/89,2909.699951
1/20/89,2897.899902
1/23/89,2897.5
1/24/89,2901
1/25/89,2900.699951
1/26/89,2910.600098
1/27/89,2957
1/30/89,3036.5
1/31/89,3072.899902
2/1/89,3060.899902
2/2/89,3059.5
2/3/89,3106
2/9/89,3210
2/10/89,3184.199951
2/13/89,3153.699951
2/14/89,3100
2/15/89,3100.899902
2/16/89,3081.100098
2/17/89,3106.300049
2/20/89,3159.800049
2/21/89,3150.600098
2/22/89,3161.600098
2/23/89,3125.199951
2/24/89,3114.199951
2/27/89,3064.199951
2/28/89,3012.699951
3/1/89,3037.100098
3/2/89,3010.5
3/3/89,3056.600098
3/6/89,3059
3/7/89,3080.699951
3/8/89,3058.699951
3/9/89,3062.800049
3/10/89,3046.800049
3/13/89,3029.899902
3/14/89,3034.800049
3/15/89,3095.899902
3/16/89,3150.899902
3/17/89,3136.899902
3/20/89,3046.699951
3/21/89,3056.399902
3/22/89,3037.100098
3/23/89,3049.600098
3/28/89,3033
3/29/89,3033
3/30/89,2980.800049
3/31/89,3005
4/3/89,2987.199951
4/4/89,2992
4/6/89,3015.5
4/7/89,3024.100098
4/10/89,3021.399902
4/11/89,3026
4/12/89,3060.199951
4/13/89,3079.199951
4/14/89,3082.699951
4/17/89,3134
4/18/89,3135.399902
4/19/89,3164.100098
4/20/89,3139.699951
4/21/89,3109.199951
4/24/89,3096
4/25/89,3118.699951
4/26/89,3118.699951
4/27/89,3077.300049
4/28/89,3116
5/1/89,3123.899902
5/2/89,3156.399902
5/3/89,3155.199951
5/4/89,3221.100098
5/5/89,3262.899902
5/8/89,3268.5
5/9/89,3262.199951
5/10/89,3280.899902
5/11/89,3285.100098
5/12/89,3278.399902
5/15/89,3309.600098
5/16/89,3289.5
5/17/89,3246.399902
5/18/89,3277.600098
5/19/89,3145.600098
5/22/89,2806.600098
5/23/89,3067.699951
5/24/89,3008.699951
5/25/89,2752.5
5/26/89,2765.699951
5/29/89,2845
5/30/89,2805.5
5/31/89,2743.899902
6/1/89,2690
6/2/89,2675.399902
6/5/89,2093.600098
6/6/89,2149.699951
6/7/89,2224.699951
6/9/89,2268.399902
6/12/89,2440.199951
6/13/89,2355.199951
6/14/89,2380.5
6/15/89,2340
6/16/89,2342.399902
6/20/89,2337.699951
6/21/89,2272.5
6/22/89,2231.800049
6/23/89,2219
6/26/89,2266.600098
6/27/89,2232.699951
6/28/89,2245.100098
6/29/89,2275.300049
6/30/89,2273.899902
7/3/89,2270.800049
7/4/89,2316.699951
7/5/89,2350.699951
7/6/89,2369.5
7/7/89,2375.899902
7/10/89,2439.199951
7/11/89,2485.899902
7/12/89,2477.5
7/13/89,2498.199951
7/14/89,2516.100098
7/17/89,2502.600098
7/18/89,2505.5
7/19/89,2547.100098
7/20/89,2543.100098
7/21/89,2495.699951
7/24/89,2482.5
7/25/89,2517
7/26/89,2489
7/27/89,2493.699951
7/28/89,2526.800049
7/31/89,2571.100098
8/1/89,2579
8/2/89,2582.800049
8/3/89,2634.600098
8/4/89,2579.100098
8/7/89,2563.800049
8/8/89,2607.899902
8/9/89,2627.300049
8/10/89,2608.699951
8/11/89,2613.399902
8/14/89,2640.399902
8/15/89,2638.199951
8/16/89,2635.899902
8/17/89,2617
8/18/89,2573.199951
8/21/89,2528.800049
8/22/89,2543.600098
8/23/89,2521.399902
8/24/89,2499.100098
8/25/89,2516.800049
8/29/89,2487
8/30/89,2505.399902
8/31/89,2508.600098
9/1/89,2508.899902
9/4/89,2550.300049
9/5/89,2572.399902
9/6/89,2577
9/7/89,2583.199951
9/8/89,2620.600098
9/11/89,2614.600098
9/12/89,2610.199951
9/13/89,2592.100098
9/14/89,2612.800049
9/18/89,2648.199951
9/19/89,2628.300049
9/20/89,2631.199951
9/21/89,2665.800049
9/22/89,2706.399902
9/25/89,2738.699951
9/26/89,2725.399902
9/27/89,2712.600098
9/28/89,2755.300049
9/29/89,2758.199951
10/2/89,2746.699951
10/3/89,2786.699951
10/4/89,2794
10/5/89,2803.199951
10/6/89,2826.199951
10/10/89,2844
10/11/89,2807.800049
10/12/89,2793.5
10/13/89,2782.300049
10/16/89,2601.699951
10/17/89,2695.899902
10/18/89,2628.600098
10/19/89,2663.399902
10/20/89,2704
10/23/89,2732.199951
10/24/89,2732
10/25/89,2706.600098
10/26/89,2691.199951
10/27/89,2668
10/30/89,2680.300049
10/31/89,2725.300049
11/1/89,2721.699951
11/2/89,2711.899902
11/3/89,2739.800049
11/6/89,2756.100098
11/7/89,2738.100098
11/8/89,2731.100098
11/9/89,2781.399902
11/10/89,2776.899902
11/13/89,2766.300049
11/14/89,2779.600098
11/15/89,2799.600098
11/16/89,2789.5
11/17/89,2804.300049
11/20/89,2820.300049
11/21/89,2817.199951
11/22/89,2812
11/23/89,2800.699951
11/24/89,2808.5
11/27/89,2777.100098
11/28/89,2760
11/29/89,2751.5
11/30/89,2748.399902
12/1/89,2756.899902
12/4/89,2767.5
12/5/89,2764.399902
12/6/89,2756.399902
12/7/89,2770
12/8/89,2754.100098
12/11/89,2763.300049
12/12/89,2809.600098
12/13/89,2851.800049
12/14/89,2876.800049
12/15/89,2896.600098
12/18/89,2900.199951
12/19/89,2879.399902
12/20/89,2868.399902
12/21/89,2867.600098
12/22/89,2921
12/27/89,2929.300049
12/28/89,2895.399902
12/29/89,2836.600098
1/2/90,2838.100098
1/3/90,2858.699951
1/4/90,2868
1/5/90,2839.899902
1/8/90,2816
1/9/90,2822
1/10/90,2868
1/11/90,2855
1/12/90,2835
1/15/90,2788.600098
1/16/90,2751.800049
1/17/90,2754.800049
1/18/90,2771.699951
1/19/90,2776.300049
1/22/90,2771.699951
1/23/90,2762.5
1/24/90,2756.399902
1/25/90,2768.899902
1/30/90,2760.800049
1/31/90,2751.600098
2/1/90,2738.199951
2/2/90,2736.600098
2/5/90,2756.600098
2/6/90,2792
2/7/90,2844.800049
2/8/90,2903.800049
2/9/90,2893.899902
2/12/90,2894.699951
2/13/90,2863.600098
2/14/90,2870.399902
2/15/90,2910
2/16/90,2939.300049
2/19/90,2968
2/20/90,2980
2/21/90,2862.300049
2/22/90,2927.899902
2/23/90,2894.300049
2/26/90,2872.600098
2/27/90,2932.600098
2/28/90,2952
3/1/90,2933.100098
3/2/90,2937
3/5/90,2938
3/6/90,2933
3/7/90,2926
3/8/90,2915
3/9/90,2912
3/12/90,2892
3/13/90,2887
3/14/90,2881
3/15/90,2892
3/16/90,2886
3/19/90,2871
3/20/90,2880
3/21/90,2926
3/22/90,2948
3/23/90,2974
3/26/90,3014
3/27/90,3010
3/28/90,2990
3/29/90,3000
3/30/90,2997
4/2/90,2934
4/3/90,2962
4/4/90,2960
4/6/90,2956
4/9/90,2954
4/10/90,2942
4/11/90,2959
4/12/90,2995
4/17/90,3020
4/18/90,3052
4/19/90,3067
4/20/90,3067
4/23/90,3056
4/24/90,3015
4/25/90,3018
4/26/90,3009
4/27/90,2986
4/30/90,2951
5/1/90,2945
5/2/90,2957
5/3/90,2954
5/4/90,2946
5/7/90,2958
5/8/90,2953
5/9/90,2942
5/10/90,2985
5/11/90,2960
5/14/90,2976
5/15/90,2965
5/16/90,2948
5/17/90,2917
5/18/90,2925
5/21/90,2930
5/22/90,2970
5/23/90,3028
5/24/90,3048
5/25/90,3059
5/29/90,3048
5/30/90,3083
5/31/90,3132
6/1/90,3159
6/4/90,3153
6/5/90,3159
6/6/90,3172
6/7/90,3145
6/8/90,3174
6/11/90,3154
6/12/90,3203
6/13/90,3184
6/14/90,3191
6/15/90,3201
6/19/90,3229
6/20/90,3234
6/21/90,3246
6/22/90,3250
6/25/90,3276
6/26/90,3292
6/27/90,3284
6/28/90,3273
6/29/90,3278
7/2/90,3319
7/3/90,3356
7/4/90,3363
7/5/90,3356
7/6/90,3357
7/9/90,3385
7/10/90,3408
7/11/90,3440
7/12/90,3468
7/13/90,3507
7/16/90,3488
7/17/90,3463
7/18/90,3528
7/19/90,3523
7/20/90,3540
7/23/90,3559
7/24/90,3495
7/25/90,3520
7/26/90,3483
7/27/90,3485
7/30/90,3445
7/31/90,3438
8/1/90,3468
8/2/90,3415
8/3/90,3356
8/6/90,3107
8/7/90,3098
8/8/90,3145
8/9/90,3091
8/10/90,3078
8/13/90,3040
8/14/90,3067
8/15/90,3178
8/16/90,3183
8/17/90,3122
8/20/90,3052
8/21/90,3040
8/22/90,2954
8/23/90,2871
8/24/90,2918
8/28/90,3078
8/29/90,3015
8/30/90,3064
8/31/90,3087
9/3/90,3066
9/4/90,3054
9/5/90,3039
9/6/90,3032
9/7/90,3047
9/10/90,3087
9/11/90,3083
9/12/90,3105
9/13/90,3093
9/14/90,3062
9/17/90,3019
9/18/90,2996
9/19/90,2980
9/20/90,2984
9/21/90,2931
9/24/90,2861
9/25/90,2807
9/26/90,2778
9/27/90,2767
9/28/90,2760
10/1/90,2791
10/2/90,2905
10/3/90,2862
10/5/90,2850
10/8/90,2925
10/9/90,2913
10/10/90,2872
10/11/90,2884
10/12/90,2915
10/15/90,2916
10/16/90,2949
10/17/90,2958
10/18/90,2950
10/19/90,2991
10/22/90,3015
10/23/90,3081
10/24/90,3042
10/25/90,3050
10/29/90,3063
10/30/90,3011
10/31/90,2990
11/1/90,2968
11/2/90,2978
11/5/90,2967
11/6/90,2966
11/7/90,2955
11/8/90,2932
11/9/90,2932
11/12/90,2949
11/13/90,2998
11/14/90,3006
11/15/90,2990
11/16/90,3008
11/19/90,3042
11/20/90,3031
11/21/90,3013
11/22/90,3023
11/23/90,3016
11/26/90,2995
11/27/90,2998
11/28/90,2986
11/29/90,2978
11/30/90,2965
12/3/90,3020
12/4/90,3020
12/5/90,3066
12/6/90,3126
12/7/90,3163
12/10/90,3149
12/11/90,3144
12/12/90,3160
12/13/90,3150
12/14/90,3125
12/17/90,3051
12/18/90,3066
12/19/90,3083
12/20/90,3078
12/21/90,3079
12/24/90,3060
12/27/90,3066
12/28/90,3057
12/31/90,3024
1/2/91,3031
1/3/91,3004
1/4/91,3046
1/7/91,3026
1/8/91,3009
1/9/91,3027
1/10/91,3035
1/11/91,3058
1/14/91,3037
1/15/91,3000
1/16/91,2984
1/17/91,3087
1/18/91,3072
1/21/91,3066
1/22/91,3062
1/23/91,3090
1/24/91,3140
1/25/91,3206
1/28/91,3198
1/29/91,3192
1/30/91,3200
1/31/91,3243
2/1/91,3223
2/4/91,3250
2/5/91,3345
2/6/91,3365
2/7/91,3333
2/8/91,3359
2/11/91,3394
2/12/91,3395
2/13/91,3412
2/18/91,3473
2/19/91,3467
2/20/91,3492
2/21/91,3477
2/22/91,3475
2/25/91,3520
2/26/91,3532
2/27/91,3512
2/28/91,3552
3/1/91,3552
3/4/91,3564
3/5/91,3600
3/6/91,3647
3/7/91,3658
3/8/91,3653
3/11/91,3669
3/12/91,3658
3/13/91,3634
3/14/91,3627
3/15/91,3722
3/18/91,3724
3/19/91,3751
3/20/91,3683
3/21/91,3661
3/22/91,3716
3/25/91,3720
3/26/91,3683
3/27/91,3691
3/28/91,3745
4/2/91,3789
4/3/91,3869
4/4/91,3849
4/8/91,3812
4/9/91,3757
4/10/91,3777
4/11/91,3703
4/12/91,3742
4/15/91,3714
4/16/91,3717
4/17/91,3687
4/18/91,3699
4/19/91,3667
4/22/91,3582
4/23/91,3569
4/24/91,3605
4/25/91,3594
4/26/91,3625
4/29/91,3624
4/30/91,3588
5/1/91,3631
5/2/91,3726
5/3/91,3737
5/6/91,3704
5/7/91,3741
5/8/91,3747
5/9/91,3744
5/10/91,3750
5/13/91,3767
5/14/91,3785
5/15/91,3789
5/16/91,3859
5/17/91,3882
5/20/91,3917
5/21/91,3829
5/22/91,3826
5/23/91,3778
5/24/91,3703
5/27/91,3575
5/28/91,3594
5/29/91,3625
5/30/91,3679
5/31/91,3707
6/3/91,3688
6/4/91,3667
6/5/91,3690
6/6/91,3678
6/7/91,3637
6/10/91,3621
6/11/91,3631
6/12/91,3627
6/13/91,3632
6/14/91,3639
6/19/91,3626
6/20/91,3593
6/21/91,3565
6/24/91,3569
6/25/91,3604
6/26/91,3634
6/27/91,3629
6/28/91,3668
7/1/91,3738
7/2/91,3772
7/3/91,3796
7/4/91,3850
7/5/91,3892
7/8/91,3880
7/9/91,3904
7/10/91,3901
7/11/91,3892
7/12/91,3915
7/15/91,3945
7/16/91,3997
7/17/91,3962
7/18/91,3976
7/19/91,4009
7/22/91,3988
7/23/91,4009
7/24/91,4028
7/25/91,4012
7/26/91,4031
7/29/91,4016
7/30/91,3991
7/31/91,4009
8/1/91,4030
8/2/91,4059
8/5/91,4063
8/6/91,4021
8/7/91,4061
8/8/91,4046
8/9/91,4024
8/12/91,4070
8/13/91,4052
8/14/91,4079
8/15/91,4073
8/16/91,4063
8/19/91,3722
8/20/91,3848
8/21/91,3863
8/22/91,4045
8/23/91,4021
8/27/91,3981
8/28/91,3968
8/29/91,3960
8/30/91,3998
9/2/91,4023
9/3/91,4025
9/4/91,4006
9/5/91,3990
9/6/91,3970
9/9/91,3940
9/10/91,3959
9/11/91,3966
9/12/91,3970
9/13/91,3974
9/16/91,3953
9/17/91,3938
9/18/91,3900
9/19/91,3863
9/20/91,3910
9/24/91,3904
9/25/91,3901
9/26/91,3927
9/27/91,3938
9/30/91,3956.699951
10/1/91,4023.899902
10/2/91,4062.100098
10/3/91,4093.399902
10/4/91,4067.699951
10/7/91,4060.399902
10/8/91,4066.899902
10/9/91,4076.399902
10/10/91,4056.199951
10/11/91,4018
10/14/91,4022.199951
10/15/91,4033.800049
10/17/91,4018.399902
10/18/91,4015.899902
10/21/91,3998.699951
10/22/91,3981.699951
10/23/91,4021.399902
10/24/91,3989.300049
10/25/91,3971.899902
10/28/91,3988.600098
10/29/91,4000.100098
10/30/91,4020
10/31/91,4038.699951
11/1/91,4037.800049
11/4/91,4083
11/5/91,4146.5
11/6/91,4173.600098
11/7/91,4184.700195
11/8/91,4236.600098
11/11/91,4230.899902
11/12/91,4253
11/13/91,4240.299805
11/14/91,4211.299805
11/15/91,4271.299805
11/18/91,4198.200195
11/19/91,4261.200195
11/20/91,4200.899902
11/21/91,4234.600098
11/22/91,4243.100098
11/25/91,4220.700195
11/26/91,4202.100098
11/27/91,4179.299805
11/28/91,4145.600098
11/29/91,4149.799805
12/2/91,4094.399902
12/3/91,4124.399902
12/4/91,4161.600098
12/5/91,4157.200195
12/6/91,4190
12/9/91,4203.200195
12/10/91,4128.299805
12/11/91,4097.200195
12/12/91,4096
12/13/91,4155.5
12/16/91,4171.700195
12/17/91,4185
12/18/91,4177.700195
12/19/91,4182.799805
12/20/91,4142.600098
12/23/91,4146.100098
12/24/91,4192.799805
12/27/91,4236.200195
12/30/91,4275.200195
12/31/91,4297.299805
1/2/92,4301.799805
1/3/92,4307.100098
1/6/92,4307
1/7/92,4347.899902
1/8/92,4337.700195
1/9/92,4334.5
1/10/92,4348.899902
1/13/92,4325.899902
1/14/92,4367.600098
1/15/92,4382.700195
1/16/92,4412.100098
1/17/92,4454.899902
1/20/92,4510.5
1/21/92,4522.200195
1/22/92,4550.700195
1/23/92,4625.799805
1/24/92,4600.100098
1/27/92,4554.700195
1/28/92,4586.299805
1/29/92,4571.100098
1/30/92,4571.5
1/31/92,4601.799805
2/3/92,4672.100098
2/7/92,4711.399902
2/10/92,4733.600098
2/11/92,4674.5
2/12/92,4732.399902
2/13/92,4763.5
2/14/92,4772.299805
2/17/92,4719.200195
2/18/92,4747.100098
2/19/92,4725.700195
2/20/92,4716
2/21/92,4736.5
2/24/92,4715.600098
2/25/92,4760.200195
2/26/92,4794.700195
2/27/92,4895.100098
2/28/92,4929.100098
3/2/92,4952.200195
3/3/92,4911.100098
3/4/92,4954.5
3/5/92,4964.299805
3/6/92,4908.899902
3/9/92,4848.600098
3/10/92,4919
3/11/92,5006
3/12/92,5042.799805
3/13/92,5071.200195
3/16/92,5059.899902
3/17/92,5045.399902
3/18/92,5036.100098
3/19/92,4990.600098
3/20/92,5015.799805
3/23/92,5061.100098
3/24/92,5052.299805
3/25/92,5052.200195
3/26/92,5037.700195
3/27/92,5007.600098
3/30/92,4978.299805
3/31/92,4938.299805
4/1/92,4910
